score,calibrated_score
0.053000000000000005,0.0
0.0531,0.0
0.053200000000000004,0.0
0.0533,0.0
0.0534,0.0
0.053500000000000006,0.0
0.0536,0.0
0.053700000000000005,0.0
0.0538,0.0
0.0539,0.0
0.054,0.0
0.0541,0.0
0.054200000000000005,0.0
0.0543,0.0
0.054400000000000004,0.0
0.0545,0.0
0.0546,0.0
0.054700000000000006,0.0
0.0548,0.0
0.054900000000000004,0.0
0.055,0.0
0.0551,0.0
0.055200000000000006,0.0
0.0553,0.0
0.055400000000000005,0.0
0.0555,0.0
0.055600000000000004,0.0
0.0557,0.0
0.0558,0.0
0.055900000000000005,0.0
0.056,0.0
0.056100000000000004,0.0
0.0562,0.0
0.0563,0.0
0.056400000000000006,0.0
0.0565,0.0
0.056600000000000004,0.0
0.0567,0.0
0.0568,0.0
0.056900000000000006,0.0
0.057,0.0
0.057100000000000005,0.0
0.0572,0.0
0.057300000000000004,0.0
0.0574,0.0
0.0575,0.0
0.057600000000000005,0.0
0.0577,0.0
0.057800000000000004,0.0
0.0579,0.0
0.058,0.0
0.058100000000000006,0.0
0.0582,0.0
0.058300000000000005,0.0
0.0584,0.0
0.0585,0.0
0.058600000000000006,0.0
0.0587,0.0
0.058800000000000005,0.0
0.0589,0.0
0.059000000000000004,0.0
0.0591,0.0
0.0592,0.0
0.059300000000000005,0.0
0.0594,0.0
0.059500000000000004,0.0
0.0596,0.0
0.0597,0.0
0.059800000000000006,0.0
0.0599,0.0
0.060000000000000005,0.0
0.0601,0.0
0.060200000000000004,0.0
0.0603,0.0
0.0604,0.0
0.060500000000000005,0.0
0.0606,0.0
0.060700000000000004,0.0
0.0608,0.0
0.0609,0.0
0.061000000000000006,0.0
0.0611,0.0
0.061200000000000004,0.0
0.0613,0.0
0.0614,0.0
0.061500000000000006,0.0
0.0616,0.0
0.061700000000000005,0.0
0.0618,0.0
0.061900000000000004,0.0
0.062,0.0
0.0621,0.0
0.062200000000000005,0.0
0.0623,0.0
0.062400000000000004,0.0
0.0625,0.0
0.0626,0.0
0.0627,0.0
0.06280000000000001,0.0
0.0629,0.0
0.063,0.0
0.0631,0.0
0.0632,0.0
0.06330000000000001,0.0
0.0634,0.0
0.0635,0.0
0.0636,0.0
0.0637,0.0
0.06380000000000001,0.0
0.0639,0.0
0.064,0.0
0.0641,0.0
0.06420000000000001,0.0
0.06430000000000001,0.0
0.0644,0.0
0.0645,0.0
0.0646,0.0
0.06470000000000001,0.0
0.0648,0.0
0.0649,0.0
0.065,0.0
0.0651,0.0
0.06520000000000001,0.0
0.0653,0.0
0.0654,0.0
0.0655,0.0
0.0656,0.0
0.06570000000000001,0.0
0.0658,0.0
0.0659,0.0
0.066,0.0
0.0661,0.0
0.06620000000000001,0.0
0.0663,0.0
0.0664,0.0
0.0665,0.0
0.0666,0.0
0.06670000000000001,0.0
0.0668,0.0
0.0669,0.0
0.067,0.0
0.0671,0.0
0.06720000000000001,0.0
0.0673,0.0
0.0674,0.0
0.0675,0.0
0.06760000000000001,0.0
0.06770000000000001,0.0
0.0678,0.0
0.0679,0.0
0.068,0.0
0.06810000000000001,0.0
0.0682,0.0
0.0683,0.0
0.0684,0.0
0.0685,0.0
0.06860000000000001,0.0
0.0687,0.0
0.0688,0.0
0.0689,0.0
0.069,0.0
0.06910000000000001,0.0
0.0692,0.0
0.0693,0.0
0.0694,0.0
0.0695,0.0
0.06960000000000001,0.0
0.0697,0.0
0.0698,0.0
0.0699,0.0
0.07,0.0
0.07010000000000001,0.0
0.0702,0.0
0.0703,0.0
0.0704,0.0
0.07050000000000001,0.0
0.07060000000000001,0.0
0.0707,0.0
0.0708,0.0
0.0709,0.0
0.07100000000000001,0.0
0.0711,0.0
0.0712,0.0
0.0713,0.0
0.0714,0.0
0.07150000000000001,0.0
0.0716,0.0
0.0717,0.0
0.0718,0.0
0.0719,0.0
0.07200000000000001,0.0
0.0721,0.0
0.0722,0.0
0.0723,0.0
0.0724,0.0
0.07250000000000001,0.0
0.0726,0.0
0.0727,0.0
0.0728,0.0
0.0729,0.0
0.07300000000000001,0.0
0.0731,0.0
0.0732,0.0
0.0733,0.0
0.0734,0.0
0.07350000000000001,0.0
0.0736,0.0
0.0737,0.0
0.0738,0.0
0.07390000000000001,0.0
0.07400000000000001,0.0
0.0741,0.0
0.0742,0.0
0.0743,0.0
0.07440000000000001,0.0
0.0745,0.0
0.0746,0.0
0.0747,0.0
0.0748,0.0
0.07490000000000001,0.0
0.075,0.0
0.0751,0.0
0.0752,0.0
0.0753,0.0
0.07540000000000001,0.0
0.0755,0.0
0.0756,0.0
0.0757,0.0
0.0758,0.0
0.07590000000000001,0.0
0.076,0.0
0.0761,0.0
0.0762,0.0
0.0763,0.0
0.07640000000000001,0.0
0.0765,0.0
0.0766,0.0
0.0767,0.0
0.07680000000000001,0.0
0.07690000000000001,0.0
0.077,0.0
0.0771,0.0
0.0772,0.0
0.07730000000000001,0.0
0.07740000000000001,0.0
0.0775,0.0
0.0776,0.0
0.0777,0.0
0.07780000000000001,0.0
0.0779,0.0
0.078,0.0
0.0781,0.0
0.0782,0.0
0.07830000000000001,0.0
0.0784,0.0
0.0785,0.0
0.0786,0.0
0.0787,0.0
0.07880000000000001,0.0
0.0789,0.0
0.079,0.0
0.0791,0.0
0.0792,0.0
0.07930000000000001,0.0
0.0794,0.0
0.0795,0.0
0.0796,0.0
0.07970000000000001,0.0
0.07980000000000001,0.0
0.0799,0.0
0.08,0.0
0.0801,0.0
0.08020000000000001,0.0
0.08030000000000001,0.0
0.0804,0.0
0.0805,0.0
0.0806,0.0
0.08070000000000001,0.0
0.08080000000000001,0.0
0.0809,0.0
0.081,0.0
0.0811,0.0
0.08120000000000001,0.0
0.0813,0.0
0.0814,0.0
0.0815,0.0
0.0816,0.0
0.08170000000000001,0.0
0.0818,0.0
0.0819,0.0
0.082,0.0
0.0821,0.0
0.08220000000000001,0.0
0.0823,0.0
0.0824,0.0
0.0825,0.0
0.0826,0.0
0.08270000000000001,0.0
0.0828,0.0
0.0829,0.0
0.083,0.0
0.08310000000000001,0.0
0.08320000000000001,0.0
0.0833,0.0
0.0834,0.0
0.0835,0.0
0.08360000000000001,0.0
0.08370000000000001,0.0
0.0838,0.0
0.0839,0.0
0.084,0.0
0.08410000000000001,0.0
0.08420000000000001,0.0
0.0843,0.0
0.0844,0.0
0.0845,0.0
0.08460000000000001,0.0
0.0847,0.0
0.0848,0.0
0.0849,0.0
0.085,0.0
0.08510000000000001,0.0
0.0852,0.0
0.0853,0.0
0.0854,0.0
0.0855,0.0
0.08560000000000001,0.0
0.0857,0.0
0.0858,0.0
0.0859,0.0
0.08600000000000001,0.0
0.08610000000000001,0.0
0.0862,0.0
0.0863,0.0
0.0864,0.0
0.08650000000000001,0.0
0.08660000000000001,0.0
0.0867,0.0
0.0868,0.0
0.0869,0.0
0.08700000000000001,0.0
0.08710000000000001,0.0
0.0872,0.0
0.0873,0.0
0.0874,0.0
0.08750000000000001,0.0
0.0876,0.0
0.0877,0.0
0.0878,0.0
0.0879,0.0
0.08800000000000001,0.0
0.0881,0.0
0.0882,0.0
0.0883,0.0
0.0884,0.0
0.08850000000000001,0.0
0.0886,0.0
0.0887,0.0
0.0888,0.0
0.0889,0.0
0.08900000000000001,0.0
0.0891,0.0
0.0892,0.0
0.0893,0.0
0.08940000000000001,0.0
0.08950000000000001,0.0
0.0896,0.0
0.0897,0.0
0.0898,0.0
0.08990000000000001,0.0
0.09000000000000001,0.0
0.0901,0.0
0.0902,0.0
0.0903,0.0
0.09040000000000001,0.0
0.09050000000000001,0.0
0.0906,0.0
0.0907,0.0
0.0908,0.0
0.09090000000000001,0.0
0.091,0.0
0.0911,0.0
0.0912,0.0
0.0913,0.0
0.09140000000000001,0.0
0.0915,0.0
0.0916,0.0
0.0917,0.0
0.0918,0.0
0.09190000000000001,0.0
0.092,0.0
0.0921,0.0
0.0922,0.0
0.09230000000000001,0.0
0.09240000000000001,0.0
0.0925,0.0
0.0926,0.0
0.0927,0.0
0.09280000000000001,0.0
0.09290000000000001,0.0
0.093,0.0
0.0931,0.0
0.0932,0.0
0.09330000000000001,0.0
0.09340000000000001,0.0
0.0935,0.0
0.0936,0.0
0.0937,0.0
0.09380000000000001,0.0
0.09390000000000001,0.0
0.094,0.0
0.0941,0.0
0.0942,0.0
0.09430000000000001,0.0
0.0944,0.0
0.0945,0.0
0.0946,0.0
0.0947,0.0
0.09480000000000001,0.0
0.0949,0.0
0.095,0.0
0.0951,0.0
0.0952,0.0
0.09530000000000001,0.0
0.0954,0.0
0.0955,0.0
0.0956,0.0
0.09570000000000001,0.0
0.09580000000000001,0.0
0.0959,0.0
0.096,0.0
0.0961,0.0
0.09620000000000001,0.0
0.09630000000000001,0.0
0.0964,0.0
0.0965,0.0
0.0966,0.0
0.09670000000000001,0.0
0.09680000000000001,0.0
0.0969,0.0
0.097,0.0
0.0971,0.0
0.09720000000000001,0.0
0.09730000000000001,0.0
0.0974,0.0
0.0975,0.0
0.0976,0.0
0.09770000000000001,0.0
0.0978,0.0
0.0979,0.0
0.098,0.0
0.0981,0.0
0.09820000000000001,0.0
0.0983,0.0
0.0984,0.0
0.0985,0.0
0.09860000000000001,0.0
0.09870000000000001,0.0
0.0988,0.0
0.0989,0.0
0.099,0.0
0.09910000000000001,0.0
0.09920000000000001,0.0
0.0993,0.0
0.0994,0.0
0.0995,0.0
0.09960000000000001,0.0
0.09970000000000001,0.0
0.0998,0.0
0.0999,0.0
0.1,0.0
0.10010000000000001,0.0
0.10020000000000001,0.0
0.1003,0.0
0.1004,0.0
0.1005,0.0
0.10060000000000001,0.0
0.10070000000000001,0.0
0.1008,0.0
0.1009,0.0
0.101,0.0
0.10110000000000001,0.0
0.1012,0.0
0.1013,0.0
0.1014,0.0
0.1015,0.0
0.10160000000000001,0.0
0.1017,0.0
0.1018,0.0
0.1019,0.0
0.10200000000000001,0.0
0.10210000000000001,0.0
0.1022,0.0
0.1023,0.0
0.1024,0.0
0.10250000000000001,0.0
0.10260000000000001,0.0
0.1027,0.0
0.1028,0.0
0.1029,0.0
0.10300000000000001,0.0
0.10310000000000001,0.0
0.1032,0.0
0.1033,0.0
0.1034,0.0
0.10350000000000001,0.0
0.10360000000000001,0.0
0.1037,0.0
0.1038,0.0
0.1039,0.0
0.10400000000000001,0.0
0.1041,0.0
0.1042,0.0
0.1043,0.0
0.1044,0.0
0.10450000000000001,0.0
0.1046,0.0
0.1047,0.0
0.1048,0.0
0.10490000000000001,0.0
0.10500000000000001,0.0
0.1051,0.0
0.1052,0.0
0.1053,0.0
0.10540000000000001,0.0
0.10550000000000001,0.0
0.1056,0.0
0.1057,0.0
0.1058,0.0
0.10590000000000001,0.0
0.10600000000000001,0.0
0.1061,0.0
0.1062,0.0
0.1063,0.0
0.10640000000000001,0.0
0.10650000000000001,0.0
0.1066,0.0
0.1067,0.0
0.1068,0.0
0.10690000000000001,0.0
0.10700000000000001,0.0
0.1071,0.0
0.1072,0.0
0.1073,0.0
0.10740000000000001,0.0
0.1075,0.0
0.1076,0.0
0.1077,0.0
0.1078,0.0
0.10790000000000001,0.0
0.108,0.0
0.1081,0.0
0.1082,0.0
0.10830000000000001,0.0
0.10840000000000001,0.0
0.1085,0.0
0.1086,0.0
0.1087,0.0
0.10880000000000001,0.0
0.10890000000000001,0.0
0.109,0.0
0.1091,0.0
0.1092,0.0
0.10930000000000001,0.0
0.10940000000000001,0.0
0.1095,0.0
0.1096,0.0
0.1097,0.0
0.10980000000000001,0.0
0.10990000000000001,0.0
0.11,0.0
0.1101,0.0
0.1102,0.0
0.11030000000000001,0.0
0.11040000000000001,0.0
0.1105,0.0
0.1106,0.0
0.1107,0.0
0.11080000000000001,0.0
0.1109,0.0
0.111,0.0
0.1111,0.0
0.11120000000000001,0.0
0.11130000000000001,0.0
0.1114,0.0
0.1115,0.0
0.1116,0.0
0.11170000000000001,0.0
0.11180000000000001,0.0
0.1119,0.0
0.112,0.0
0.1121,0.0
0.11220000000000001,0.0
0.11230000000000001,0.0
0.1124,0.0
0.1125,0.0
0.1126,0.0
0.11270000000000001,0.0
0.11280000000000001,0.0
0.1129,0.0
0.113,0.0
0.1131,0.0
0.11320000000000001,0.0
0.11330000000000001,0.0
0.1134,0.0
0.1135,0.0
0.1136,0.0
0.11370000000000001,0.0
0.11380000000000001,0.0
0.1139,0.0
0.114,0.0
0.11410000000000001,0.0
0.11420000000000001,0.0
0.1143,0.0
0.1144,0.0
0.1145,0.0
0.11460000000000001,0.0
0.11470000000000001,0.0
0.1148,0.0
0.1149,0.0
0.115,0.0
0.11510000000000001,0.0
0.11520000000000001,0.0
0.1153,0.0
0.1154,0.0
0.1155,0.0
0.11560000000000001,0.0
0.11570000000000001,0.0
0.1158,0.0
0.1159,0.0
0.116,0.0
0.11610000000000001,0.0
0.11620000000000001,0.0
0.1163,0.0
0.1164,0.0
0.1165,0.0
0.11660000000000001,0.0
0.11670000000000001,0.0
0.1168,0.0
0.1169,0.0
0.117,0.0
0.11710000000000001,0.0
0.11720000000000001,0.0
0.1173,0.0
0.1174,0.0
0.11750000000000001,0.0
0.11760000000000001,0.0
0.1177,0.0
0.1178,0.0
0.1179,0.0
0.11800000000000001,0.0
0.11810000000000001,0.0
0.1182,0.0
0.1183,0.0
0.1184,0.0
0.11850000000000001,0.0
0.11860000000000001,0.0
0.1187,0.0
0.1188,0.0
0.1189,0.0
0.11900000000000001,0.0
0.11910000000000001,0.0
0.1192,0.0
0.1193,0.0
0.1194,0.0
0.11950000000000001,0.0
0.11960000000000001,0.0
0.1197,0.0
0.1198,0.0
0.1199,0.0
0.12000000000000001,0.0
0.12010000000000001,0.0
0.1202,0.0
0.1203,0.0
0.12040000000000001,0.0
0.12050000000000001,0.0
0.1206,0.0
0.1207,0.0
0.1208,0.0
0.12090000000000001,0.0
0.12100000000000001,0.0
0.1211,0.0
0.1212,0.0
0.1213,0.0
0.12140000000000001,0.0
0.12150000000000001,0.0
0.1216,0.0
0.1217,0.0
0.1218,0.0
0.12190000000000001,0.0
0.12200000000000001,0.0
0.1221,0.0
0.1222,0.0
0.1223,0.0
0.12240000000000001,0.0
0.12250000000000001,0.0
0.1226,0.0
0.1227,0.0
0.1228,0.0
0.12290000000000001,0.0
0.12300000000000001,0.0
0.1231,0.0
0.1232,0.0
0.1233,0.0
0.12340000000000001,0.0
0.12350000000000001,0.0
0.1236,0.0
0.1237,0.0
0.12380000000000001,0.0
0.12390000000000001,0.0
0.124,0.0
0.1241,0.0
0.1242,0.0
0.12430000000000001,0.0
0.12440000000000001,0.0
0.1245,0.0
0.1246,0.0
0.1247,0.0
0.12480000000000001,0.0
0.12490000000000001,0.0
0.125,0.0
0.12510000000000002,0.0
0.1252,0.0
0.1253,0.0
0.1254,0.0
0.1255,0.0
0.12560000000000002,0.0
0.1257,0.0
0.1258,0.0
0.1259,0.0
0.126,0.0
0.12610000000000002,0.0
0.1262,0.0
0.1263,0.0
0.1264,0.0
0.1265,0.0
0.12660000000000002,0.0
0.1267,0.0
0.1268,0.0
0.1269,0.0
0.127,0.0
0.12710000000000002,0.0
0.1272,0.0
0.1273,0.0
0.1274,0.0
0.1275,0.0
0.12760000000000002,0.0
0.1277,0.0
0.1278,0.0
0.1279,0.0
0.128,0.0
0.12810000000000002,0.0
0.1282,0.0
0.1283,0.0
0.12840000000000001,0.0
0.1285,0.0
0.12860000000000002,0.0
0.1287,0.0
0.1288,0.0
0.12890000000000001,0.0
0.129,0.0
0.1291,0.0
0.1292,0.0
0.1293,0.0
0.12940000000000002,0.0
0.1295,0.0
0.1296,0.0
0.1297,0.0
0.1298,0.0
0.12990000000000002,0.0
0.13,0.0
0.1301,0.0
0.1302,0.0
0.1303,0.0
0.13040000000000002,0.0
0.1305,0.0
0.1306,0.0
0.1307,0.0
0.1308,0.0
0.13090000000000002,0.0
0.131,0.0
0.1311,0.0
0.1312,0.0
0.1313,0.0
0.13140000000000002,0.0
0.1315,0.0
0.1316,0.0
0.1317,0.0
0.1318,0.0
0.13190000000000002,0.0
0.132,0.0
0.1321,0.0
0.1322,0.0
0.1323,0.0
0.13240000000000002,0.0
0.1325,0.0
0.1326,0.0
0.1327,0.0
0.1328,0.0
0.13290000000000002,0.0
0.133,0.0
0.1331,0.0
0.1332,0.0
0.1333,0.0
0.13340000000000002,0.0
0.1335,0.0
0.1336,0.0
0.1337,0.0
0.1338,0.0
0.13390000000000002,0.0
0.134,0.0
0.1341,0.0
0.1342,0.0
0.1343,0.0
0.13440000000000002,0.0
0.1345,0.0
0.1346,0.0
0.13470000000000001,0.0
0.1348,0.0
0.13490000000000002,0.0
0.135,0.0
0.1351,0.0
0.13520000000000001,0.0
0.1353,0.0
0.13540000000000002,0.0
0.1355,0.0
0.1356,0.0
0.13570000000000002,0.0
0.1358,0.0
0.1359,0.0
0.136,0.0
0.1361,0.0
0.13620000000000002,0.0
0.1363,0.0
0.1364,0.0
0.1365,0.0
0.1366,0.0
