feature,longitude,latitude,amount,amountMod1,amountMod100,amountMod250,amountMod500,amountMod1000,hour,dayOfWeek,dayOfMonth,accountTypeChecking,accountTypeSavings,accountTypeCreditCard,transactionCount,action0Count,action1Count,action2Count,action3Count,action4Count,action5Count,action6Count,action7Count,action8Count,action9Count,actionCount,secondsToTransaction,avgActionDuration,amountSum,amountAvg,amountMin,amountMax,recipientTransactionCount,distinctRecipientCount,repeatedRecipientCount,profileRawInd,profileRawAmountMin,profileRawAmountMax,profileRawAmountAvg,profileRawAmountStd,profileRawAmountPercentile10,profileRawAmountPercentile25,profileRawAmountPercentile50,profileRawAmountPercentile75,profileRawAmountPercentile90,profileAmountZScore,profileRawMeanSecondsToTransaction,profileRawStdSecondsToTransaction,profileSecondsToTransactionZScore,profileRawSessionCount,profileRawTransactionCount,profileRawMeanSessionActionCount,profileRawMeanSessionAction0Count,profileRawMeanSessionAction1Count,profileRawMeanSessionAction2Count,profileRawMeanSessionAction3Count,profileRawMeanSessionAction4Count,profileRawMeanSessionAction5Count,profileRawMeanSessionAction6Count,profileRawMeanSessionAction7Count,profileRawMeanSessionAction8Count,profileRawMeanSessionAction9Count,profileRawStdSessionActionCount,profileRawStdSessionAction0Count,profileRawStdSessionAction1Count,profileRawStdSessionAction2Count,profileRawStdSessionAction3Count,profileRawStdSessionAction4Count,profileRawStdSessionAction5Count,profileRawStdSessionAction6Count,profileRawStdSessionAction7Count,profileRawStdSessionAction8Count,profileRawStdSessionAction9Count,profileSessionActionCountZScore,profileSessionAction0CountZScore,profileSessionAction1CountZScore,profileSessionAction2CountZScore,profileSessionAction3CountZScore,profileSessionAction4CountZScore,profileSessionAction5CountZScore,profileSessionAction6CountZScore,profileSessionAction7CountZScore,profileSessionAction8CountZScore,profileSessionAction9CountZScore,profileRawMeanSessionTransactionCount,profileRawMeanSessionTransactionFromCheckingCount,profileRawMeanSessionTransactionFromSavingsCount,profileRawMeanSessionTransactionFromCreditCardCount,profileRawStdSessionTransactionCount,profileRawStdSessionTransactionFromCheckingCount,profileRawStdSessionTransactionFromSavingsCount,profileRawStdSessionTransactionFromCreditCardCount,profileSessionTransactionCountZScore,profileSessionTransactionFromCheckingCountZScore,profileSessionTransactionFromSavingsCountZScore,profileSessionTransactionFromCreditCardCountZScore,profileRecipientTxnCount,profileDistinctRecipientCount,age,genderMale,maritalStatusSingle,maritalStatusMarried,maritalStatusDivorced,homeLongitude,homeLatitude,distanceFromHome
action9Count,0.27528736709337476,0.028286495296635003,0.14491149068489384,0.016489213254954015,0.02862695836579683,0.07841881327805289,0.11017045622667154,0.13704806936132571,-0.08276843041425562,0.1914702744675845,0.2504232978063577,0.03840691668051566,-0.09286743214678547,0.05446215684936568,0.8789933856083199,0.7584026045933998,0.26397730836153255,0.30484524866238377,0.1483954601521158,0.8014039213115353,0.5374966007780035,0.6710548701432243,0.9295774018213916,0.22162199255548196,1.0,0.8211348387150971,0.7523083800529644,-0.11033150872683514,0.8685039314731714,0.20443988444115477,-0.11917024611853043,0.61537028002998,0.16042180871403236,0.815422836372958,0.8604284875198321,-0.07467423375553568,-0.0018880352649368944,-0.15991222765590524,-0.1279326628023798,-0.147974332650916,-0.020042707608322535,-0.06078562608866598,-0.09126301790098648,-0.12163652010895604,-0.12592461806025407,0.23303990034965164,-0.08573097127320961,-0.07870518978844239,0.825215755529269,-0.14211708058255748,-0.0716767296039211,-0.0674719933653393,-0.07353971420935225,-0.034440376724229484,-0.044068416459771206,-0.12474251763057118,-0.1013361910868938,-0.06978133966723908,-0.02976930013523306,-0.033378567523913875,-0.13352811739616785,0.0009733916546857123,-0.0641885744806822,-0.08106772385020236,-0.041150748303891795,-0.049338821475749896,-0.12226940292681027,-0.08800215164401032,-0.07014241299799953,-0.0317322220119552,-0.03835573473857559,-0.1310019063603283,-0.013464943163451036,0.8010607820739244,-0.02944494442861503,0.004037509341670164,0.36619953850172743,0.01636607723321536,0.8047016199095217,0.08178404760144585,0.8449962103626624,0.8393018248260863,0.12552569754881077,0.8682881111890729,-0.060664864453214305,-0.03540843722049543,-0.037078225064684334,-0.09406004934304592,-0.05331711551442036,-0.03909105945347195,-0.012577698915793927,-0.07318184745192918,0.8442396923639823,0.7958984198402386,0.005933692008792755,0.14829979705712423,0.011421972087593954,-0.10446661397994236,-0.187474652047131,0.0712799814622393,-0.03985104291654557,0.19818858064154438,-0.1544416698474715,0.08532940053881267,-0.18527844950283742,0.2869974117837019
actionCount,0.23179823988438664,-0.1000624255924739,0.12155534048069977,0.030504690477714234,0.05499150707494282,0.1131625182459465,0.1414778009346719,0.1614167827777328,-0.14386118431768188,0.14615917123446315,0.29471460711582503,0.0914545706607689,-0.1425428375870269,0.04373046453250283,0.9309793747502865,0.5864487010577084,0.7083818426794789,0.7306812907506636,0.18358866073103175,0.8963996900535608,0.8917913180159053,0.8838600861569008,0.8975841628587365,0.26696729954815535,0.8211348387150971,1.0,0.9839223731500463,-0.07374210127955692,0.811038452849788,0.1794742482047522,-0.16759577971516543,0.5880725873366096,0.41636467417257933,0.8683534549535228,0.9033250607814529,-0.035203125563534506,-0.049662661405250746,0.013766805711869856,-0.031954648721989456,-0.03759399957327289,-0.03325985363816896,-0.017121740033887476,-0.02453769505696748,-0.008394874577128111,-0.02475901386496333,0.14499610079654324,0.11973943436784053,0.0959141488031084,0.6527439608882775,-0.001930879116672573,0.13225214469288024,0.14678343709227676,-0.056537417081024575,0.19853469011042596,0.16165653018062398,-0.11082236825303486,0.06018611663919183,0.16785424447083486,0.13963495509235035,0.1403847559870421,-0.0868155886241591,0.06535698861253937,0.11788171674844856,-0.056663145157568935,0.16192802641896403,0.1400770348367454,-0.10782717902971742,0.06311525263871676,0.13510757132966764,0.12215975841598507,0.11427642886609712,-0.08387355179238404,0.04349153102958344,0.627808347368202,0.03156452380810849,0.3552755924523472,0.570411341168621,0.05803745580901133,0.6261890565016689,0.3252915872249302,0.6722942144752074,0.6366460658420688,0.16097156119071385,0.6185384202219201,0.14837125020897302,0.16259830045298848,-0.046038654527983794,0.09000465628596657,0.13357565480645492,0.14252784384535436,-0.009290019484177094,0.0985153894521131,0.6474966813421937,0.6270728545035917,0.03934467411536232,0.3445468618400394,0.16527130963012474,0.10539405316778606,-0.27787206967671196,0.03140356329710047,0.008633866516253426,0.05557630245743873,-0.06266133464998329,0.17842829136874402,-0.28627260306461927,0.2277756045911841
secondsToTransaction,0.22675949107993834,-0.09690412043420332,0.0993980217488709,0.030040758991316047,0.04722035470452765,0.10322042276171414,0.124608697758434,0.14147542339625832,-0.1323715911064125,0.12958556411666897,0.2693517145645032,0.10471174914553988,-0.1516133602700702,0.03739138669973231,0.883714857459712,0.5461303302615603,0.7665068210314842,0.7727641619336544,0.23214508915069362,0.8560655889775715,0.921239003092613,0.8657117919812124,0.8268237100643789,0.3030016447473491,0.7523083800529644,0.9839223731500463,1.0,0.017307454909197786,0.7449468224183265,0.147101390881161,-0.17961642381479606,0.5360607081560621,0.45408042219406514,0.817784396374001,0.8684790339323433,0.0129815402037822,-0.053828116214592,0.05751701569913313,-0.014426062947503804,-0.011004248163098657,-0.03259213039851323,-0.010247230831617863,-0.014195262515568713,0.008518264483238672,-0.00693766508722985,0.12171006140996109,0.1833481448106411,0.15407379783479694,0.6021144682388782,0.06602655472087497,0.1846213627936061,0.20053841705390826,-0.025489260887265303,0.23807119401998617,0.19232298025633984,-0.06410089675693212,0.12244260139205375,0.21486430927442152,0.1832532042660877,0.19407511280193993,-0.03654877438865346,0.11403420966476076,0.16560517621993012,-0.024926605866226102,0.19757901538482855,0.16828541419021462,-0.05689923508135249,0.12533804186210745,0.1783873129903759,0.16284345621428784,0.1652463866361722,-0.031520136410950306,0.09321092408879916,0.5744079944074082,0.06830517964510144,0.4147371866284517,0.6008051144284922,0.08679040592624056,0.5606734724535187,0.3593696708360855,0.6195716234286291,0.581622861743829,0.1617415288877113,0.5559128717608597,0.20033800672306928,0.20939091134195417,-0.02566466706994984,0.12718091787473532,0.1814935642298403,0.1864693650944677,0.015258054528919113,0.13512724363636014,0.5931310890426812,0.5754066898358352,0.05080948587972216,0.35219168920438587,0.1918182063023027,0.16178693186860224,-0.22393629476128468,0.02963979306121751,-0.01011014285214817,0.04070345647251554,-0.029837552418143936,0.17015036427235508,-0.27567569972218225,0.1880987659902683
avgActionDuration,0.04450908366156871,0.049161003898583945,-0.09669382070623961,0.0004944636850518277,-0.0568801986812584,-0.07417840058838826,-0.10268006777398793,-0.10495595208164195,0.0521561864833602,-0.045408858649533014,-0.12281755573566794,-0.009496104189113426,0.006573990041778091,0.00445669978414217,-0.09502682668443649,-0.061466988746098836,0.004711449594215851,-0.013317292983760316,0.07923525157189155,-0.1015109340575969,-0.020343495146915837,-0.07259041552590748,-0.1403213132549053,0.09267770566605651,-0.11033150872683514,-0.07374210127955692,0.017307454909197786,1.0,-0.12343832035426368,-0.14766166879202902,-0.10833573199856084,-0.14810173668593854,0.002543188745513937,-0.10126154420980961,-0.07075412090254608,0.18477881315845282,-0.0003251271270535865,0.1364841776269091,0.037057191622183065,0.09168415348959372,0.0035829056142955237,-0.0034533271004260446,0.021905192275740455,0.006242283313751169,0.04293519621771984,-0.0579731972256773,0.17211717617375802,0.1622528043613519,-0.05617169992496629,0.20567334936115664,0.11367831617340485,0.11028280811984684,0.07121090622700867,0.0468081722559704,0.03148499799499131,0.18693959032688398,0.17213827744801583,0.07124691148875098,0.0829887746022464,0.12821069072041308,0.19891625849688876,0.15749833810457733,0.10235316037274755,0.07798075735920258,0.04792315538499949,0.029829762669610314,0.20521596278223564,0.17724282239076608,0.06947092311367978,0.08624397719777659,0.13698305495573265,0.21356935879890213,0.17419773012907555,-0.0755310965531606,0.07381490134835912,0.06955947494656176,0.038853105670631376,0.05541912541758385,-0.10164326972460123,0.03655800461213569,-0.07103621693718774,-0.08681421424206086,0.011453698577718338,-0.08647647582971614,0.12312973351225193,0.11305148550684002,0.08843012575366695,0.05281237756577648,0.11871990715717451,0.11277491992683529,0.10309924775163685,0.06279264628208697,-0.0729367827598638,-0.08405114631021111,0.09068143001041915,-0.02296794223162619,0.018517906639673853,0.13205444179044273,0.37218917342480334,0.01671023111700277,-0.07196888090840581,-0.011114485095578214,0.08115541087744942,-0.0315455013580912,0.06481659186126579,-0.20444450795859723
amountSum,0.2193403965200476,0.009486497405745337,0.25395020826540876,0.034308774791065345,0.05885763388693965,0.12233332735146717,0.16804933144353495,0.2245509912308762,-0.08848837057368379,0.2507946145971368,0.2979778733300702,0.04050995453854887,-0.11243025394076206,0.07327813709184341,0.9359701550364262,0.6574227251427635,0.2998588262583944,0.34515251386210083,-0.004103832256713218,0.8790311145502921,0.5871541081678247,0.6155021296522486,0.8706551405677708,0.03790123585133802,0.8685039314731714,0.811038452849788,0.7449468224183265,-0.12343832035426368,1.0,0.3532630745540733,-0.07802995996792611,0.7761153435272381,0.11126942609936775,0.9141283873988653,0.8383160061808075,-0.09753363477340964,-0.0015950503941612197,-0.0362658467396417,-0.017196920669137753,-0.05548104163670265,0.016290566025429335,0.027270082738616017,0.0029220257912917517,-0.014386130764873346,-0.0290096784499075,0.21723243214494012,-0.11359921963077628,-0.11288858172665271,0.8300062960393771,-0.12227390781835128,-0.0525350882419751,-0.08990335046063275,-0.13622675769587242,-0.04948348894885483,-0.02385128555774887,-0.18554309650228065,-0.08562131026570863,-0.06902177362405337,-0.06368855531010896,-0.07077356048615338,-0.16308257590842568,-0.11406268493872299,-0.09161872884908144,-0.13166956026812288,-0.05567428946887814,-0.03059696683389756,-0.18155085114317668,-0.09145568579016687,-0.07846894076519856,-0.06449218318156294,-0.07134734674530895,-0.16597654355233027,-0.11590525773990541,0.7968641929623861,-0.08410480036232043,0.1767859617359671,0.5031033232547188,-0.07466159468711453,0.7143068261233463,0.05768352058035595,0.8515260288668921,0.8324663441275683,-0.03394861275157673,0.8179740672760134,-0.058541934307946616,-0.03826226309357296,-0.08126778711832239,-0.025195118973639893,-0.05826576913003349,-0.04379676524163848,-0.05032910237071888,-0.03019850697804533,0.8412513399943705,0.7853915975724204,-0.06470420085396217,0.0901795778538273,-0.014147403918024803,-0.039332865843906446,-0.2918907808978701,0.10233363073492571,0.06890461607251663,0.1291072565992805,-0.19328850309882759,0.14881323450970915,-0.25074119589376465,0.3417447253803167
amountAvg,0.09973803942078804,-0.008192209892342206,0.7335723563181189,-0.0034035864925540163,0.15690787578808582,0.2547120557446215,0.33744962885901697,0.472969564369416,-0.022250132475428498,0.10192346088207452,0.12070420776357428,-0.014338103203539865,-0.028488776981541477,0.04874220177000392,0.2326863242925201,0.1379482544772756,0.04736586404510345,0.0450184317068253,-0.07466528330860044,0.2291089525295794,0.10982641588540923,0.13919799327745008,0.2270396897163641,-0.09083999142053927,0.20443988444115477,0.1794742482047522,0.147101390881161,-0.14766166879202902,0.3532630745540733,1.0,0.6765984274584076,0.7774017675250289,0.0021836245508997905,0.2516439545828237,0.16698112799766238,-0.19004978412520712,0.08562775541846035,0.05513603672406795,0.13116383932050246,0.0490091927365802,0.10877910643428135,0.13676518241472774,0.14288963853886863,0.14012324729874773,0.07984493218452421,0.14832446344458158,-0.12145095228667392,-0.12134131040499048,0.21489392207937605,-0.16778371180044316,-0.07485628425648998,-0.09594912298960293,-0.13359229905288236,-0.0552006199459319,-0.04894937048127156,-0.2075598167098469,-0.08059111054763575,-0.06126107997163857,-0.0634503192962935,-0.09000454892542299,-0.1467488630569232,-0.15784781611371454,-0.09735859186319655,-0.1306954457270647,-0.05900195110612192,-0.053293053825914476,-0.21262944114011761,-0.1002965359203772,-0.06478102716126005,-0.06657278561409224,-0.09466067784491254,-0.17617112734481766,-0.16432186666924803,0.19637260613417534,-0.10315157490449736,0.022366756595858774,0.08834569265140879,-0.07421455892182055,0.1653776180719361,-0.08011840670883337,0.2099772807258963,0.21158550210286411,-0.06397062292574891,0.2018040575621601,-0.09058162500296468,-0.08862861769841886,-0.0997256180254002,0.005684487753891585,-0.09061679527770967,-0.091823062266631,-0.10212036255253985,-0.01640700172943896,0.20457906805411766,0.1762547757245433,-0.06480619679989671,-0.016485345125444112,-0.02305150522375513,-0.06429492464886857,-0.2459424342630474,0.03588176102940204,0.14635610357646292,0.013307074589485463,-0.1559682652717489,0.11915887134862753,-0.11605150966773482,0.26454871276270087
amountMin,-0.005170105772873506,0.01721111090982175,0.5029835054923841,-0.004534307361749077,0.10655940231732464,0.15228990780851173,0.20805184748470998,0.31382414893528143,0.03944771086326062,0.023637564357437427,-0.020603086707867098,-0.031620158263489594,0.04245524810153276,-0.007651531259110039,-0.15585048803784454,-0.10720112127303189,-0.12064080060129066,-0.13515000469204072,-0.10616318970539733,-0.1482977804167698,-0.150702077709236,-0.13009234881714224,-0.12006648177241086,-0.1240607574824941,-0.11917024611853043,-0.16759577971516543,-0.17961642381479606,-0.10833573199856084,-0.07802995996792611,0.6765984274584076,1.0,0.18021587935756325,-0.06080672007979088,-0.16351065343535867,-0.12039917101223671,-0.13578699614418419,0.11310054970860399,-0.0134253809119057,0.0721336198379331,-0.0011311262036542288,0.11145550709674304,0.10726184601597016,0.09104328617628697,0.06755103380221392,0.024887869595749644,0.06099486287653231,-0.10686954748340853,-0.1011059030523429,-0.09267436571230989,-0.13781732842972744,-0.10790689375112286,-0.09651701744873162,-0.06989306800222607,-0.07025369122106959,-0.07931143514125558,-0.10725378987723194,-0.09505971037182301,-0.07521594574008086,-0.06468859674771867,-0.0843621183801115,-0.0830299962494114,-0.09623346084667456,-0.09162489320419653,-0.07933439772695058,-0.06802469337939081,-0.08071202153822267,-0.11261678080623,-0.10662608776930584,-0.07338648867814924,-0.06675416021417781,-0.09202391994344575,-0.108970964306665,-0.10636564542773656,-0.09257463701638163,-0.06790968536730378,-0.12325773718078453,-0.13197911532258594,-0.07020319362168363,-0.08880478674640736,-0.12277290399893417,-0.0937311206036843,-0.09016533892814343,-0.0734157564055017,-0.07901003519307913,-0.12125271571496235,-0.1097594606726548,-0.07695065672459969,-0.053574001726820045,-0.11720960414754597,-0.10997347701487756,-0.09545051734805156,-0.07033553130775795,-0.09952185627513177,-0.09876476178424158,-0.08331426501881103,-0.08020105237962692,-0.049555768378420004,-0.1135503237919246,-0.04836806164664217,-0.05776010755932047,0.04083112583866474,-0.006373846010480691,-0.03367144885956835,-0.0017537819656944875,0.040462534129055525,0.0142842364948783
amountMax,0.20014031061816168,-0.027871148127743786,0.5506034908364001,0.0122116384177742,0.1249606845790126,0.2235998678481021,0.2988143846635189,0.39856658033258485,-0.10819374865944931,0.18225632023152424,0.2625079117094503,0.021356030484437537,-0.09783612875490548,0.08080826881638137,0.6753318720535847,0.46188130342094513,0.23779146269324755,0.25463570620381,-0.014538927559170916,0.6384825481660275,0.4253989411639454,0.4490156901651114,0.639262314158006,-0.007937389091703271,0.61537028002998,0.5880725873366096,0.5360607081560621,-0.14810173668593854,0.7761153435272381,0.7774017675250289,0.18021587935756325,1.0,0.09924661847226238,0.6856091086597543,0.5606419016702117,-0.16807996688579557,0.0305658121114616,0.02726127243198259,0.06580605843263754,0.005804429655625455,0.0572580691103728,0.08523431344554201,0.07806892697596272,0.07635274217641684,0.036160103411893275,0.20216747641458815,-0.09338031021331157,-0.0932840967223317,0.5783310445893627,-0.14481169550805167,-0.030337128628060935,-0.06460653042922848,-0.14916841387649113,-0.015049090712239246,0.0019484568449409689,-0.22354228338061657,-0.06989075737540981,-0.030938672858390213,-0.0404011589220707,-0.05795303775902671,-0.16956097352772165,-0.13862510802849443,-0.0665404426625226,-0.13878600816538728,-0.021900434542690774,-0.005371100847133155,-0.22421425658722693,-0.08189179929800332,-0.037413161833869474,-0.04010260167763261,-0.056776533990760665,-0.18459339815026513,-0.13928602393256004,0.5509753836569746,-0.09702237268708022,0.11974469748463129,0.3296973251760456,-0.06729338419474731,0.4840157181524827,-0.01837881855441816,0.5880782551685848,0.5892711360631392,-0.06019483307670099,0.5673496623273497,-0.04470022575713187,-0.030490352211767394,-0.11251058853842774,0.018536968943378758,-0.042286710705525844,-0.03441047054306819,-0.08880374180093771,0.009070455857461236,0.5794578632350086,0.5255622839671139,-0.06639728784087999,0.038786395840140944,0.02005922008479438,-0.02362732448232822,-0.3348751299762808,0.08442124874931226,0.12267756072114727,0.08430739176977639,-0.20211095998277503,0.17835315293466622,-0.2439803980544774,0.3856811655693747
recipientTransactionCount,0.18770945728032165,-0.11260868846936373,0.00861638605170274,-0.009073293266123146,0.053100421124013045,0.04765044623126831,0.07951198027639667,0.07622486458081452,-0.163342743230972,-0.010612359446772303,0.1710639188710071,0.09094222611027167,-0.09536119767828723,-0.007242250986370071,0.24749083049950613,-0.014233797375293754,0.6616621420556948,0.5617055134514243,-0.037934182557205244,0.15168899210484685,0.5802442131797493,0.4739610644481584,0.2430933571148785,-0.031020085577137754,0.16042180871403236,0.41636467417257933,0.45408042219406514,0.002543188745513937,0.11126942609936775,0.0021836245508997905,-0.06080672007979088,0.09924661847226238,1.0,0.12222694617862108,0.4246476166773041,0.049299193292966455,-0.040801846587936064,0.10092202238929115,0.02306001280186268,0.04998745948659724,-0.03315948357950372,-0.01567519853053161,0.00013957188557011028,0.045125444603310236,0.04570833479812013,-0.012718957741052032,0.3357157494320225,0.31295697593764266,0.03599826616907656,0.07534556905549696,0.22550851209236608,0.35068659069024954,-0.04263254051595318,0.4236613248119989,0.3272985463220393,-0.04716906146305291,0.16571458506898354,0.38521370800439264,0.33531319484763766,0.32910874369824616,-0.04271894504599269,0.23328271354903835,0.32527664809430373,-0.03673164540494538,0.3900078951499343,0.3174955904680523,-0.03944964736154644,0.17364657172545078,0.35301487116676916,0.3184765188048245,0.3002518578605313,-0.03739834846843463,0.21312872367118715,0.027618881913131194,-0.03212238813912991,0.1202680058721483,0.19949528785141146,-0.04293422325746003,0.014056979503596813,0.1061245713734424,0.06612796693403919,0.03666716576367191,-0.033142123283150395,0.030428480611248105,0.31602624585725825,0.3285170807912226,-0.046005489383929864,0.2246848929679551,0.3025832764628157,0.31117848517532154,-0.02601440436133474,0.24633661987008906,0.03429197921596824,0.03636600750985215,-0.04594189517813042,0.13681380439735633,0.5764539642552327,0.153746146526141,-0.1517693287737828,-0.1451429272151963,-0.09635457059893761,-0.08578270486890469,0.17783386565134324,0.18001416179237467,-0.15822069219990995,-0.07772780064322833
distinctRecipientCount,0.15519303398536458,-0.0699930252792891,0.1708062217950113,0.02858226019330391,0.03265809051194722,0.09631416577167244,0.12954903006391671,0.1764870127401662,-0.08890251650582003,0.18110737544355343,0.2910611910515869,0.06450736192214941,-0.09838594287554284,0.028486771895419594,0.9692127680457482,0.5679823444582276,0.3772270934663828,0.461351239456014,0.14355588686509715,0.9424064972240321,0.6456388172458379,0.7011568666548785,0.8785224288450709,0.17160796584050028,0.815422836372958,0.8683534549535228,0.817784396374001,-0.10126154420980961,0.9141283873988653,0.2516439545828237,-0.16351065343535867,0.6856091086597543,0.12222694617862108,1.0,0.7773699897738348,-0.1288046166223755,-0.03721856383831645,-0.013662003120924027,-0.028252590748374107,-0.04999827811499085,-0.013937905670576421,0.004947056929031697,-0.01060632471205211,-0.018964654013816733,-0.034055573396255215,0.18439400875306602,-0.08357097634636777,-0.09016937384805472,0.6869007119129079,-0.08520263336300396,0.013122424688338984,-0.06509141468933627,-0.0999654038074146,-0.04243688230396133,-0.019472345008886383,-0.13923915945862977,-0.05274534508321053,-0.05651907147283437,-0.05418048904945273,-0.06554310236289469,-0.1469066529065227,-0.09968065880000285,-0.07322698547414136,-0.10284861827964364,-0.053305423368576736,-0.026455652229893593,-0.13901655833884874,-0.058299483114253946,-0.069171302094772,-0.058755069030746516,-0.07017114166826512,-0.14111205732288798,-0.10536428372015551,0.6591869646358552,-0.015373477737693621,0.34715492309301627,0.5208225244771614,0.06711791305449596,0.6359431114160303,0.2619292847000065,0.6894093481975445,0.6923047258299242,0.10111611741234959,0.6571728267660416,-0.011972746963545965,-0.012104603356260402,-0.01801667416856504,-0.030204269152975836,-0.01639015621508082,-0.019303517137198155,0.005774146642094134,-0.034018584884320295,0.7076364760985954,0.7027509423897964,0.021040428060170875,0.22586985883993738,-0.017858947893425913,0.04025070881942789,-0.2701513889698056,0.124370459043394,0.16586142769812698,0.05093254739326433,-0.21173579602359388,0.1736590160809765,-0.25093019807944444,0.34971392659036843
repeatedRecipientCount,0.28925340951710743,-0.054952033152642375,0.11700352940757325,0.028982256391169664,0.05397502482146367,0.08551089616173069,0.13126660152464423,0.14780820987026783,-0.1801523208096037,0.16658473871759671,0.29646736705878685,0.09514168218127977,-0.13456174110003474,0.03047974373853193,0.9083230101443488,0.5627470871651109,0.5800981707941214,0.5854313145186166,0.0410081282676032,0.7695005040809337,0.7915332896057402,0.7789181971380315,0.8795702776160005,0.08715119094878397,0.8604284875198321,0.9033250607814529,0.8684790339323433,-0.07075412090254608,0.8383160061808075,0.16698112799766238,-0.12039917101223671,0.5606419016702117,0.4246476166773041,0.7773699897738348,1.0,-0.06077025076657328,-0.03808504993565333,-0.04108348934043919,-0.08197723385355636,-0.077479507453811,-0.03975795037264493,-0.048689460050274344,-0.07087743416727812,-0.07016720142452941,-0.06642372328106469,0.15740629918871588,0.11104118016511637,0.0984724038529256,0.6893508777746845,-0.04779649791543942,0.09635329917160554,0.12560742133631564,-0.08994343055766373,0.18647362485302513,0.14925937267964692,-0.11611204167119994,0.01700587422556952,0.15172443320029708,0.11801639412316646,0.13271554737449864,-0.10856365648561243,0.06900988335870968,0.10975044396294338,-0.08246160658381031,0.15827985780331028,0.13501474037526667,-0.1068360717386259,0.02967856163570857,0.12567683726943066,0.10684684670410395,0.11141394635665106,-0.10543901315921053,0.05195729125589715,0.6635020842703294,-0.054099353986954174,0.09250594059238958,0.45662436709162546,-0.052297824688105114,0.596756324826195,0.07133587609982041,0.7318675008567904,0.698651551861183,-0.03049035686225241,0.707006577004467,0.1214418119924701,0.16456478252058973,-0.08894607766807021,0.030159596208446566,0.11784758760043847,0.14907662140573036,-0.04682503076670794,0.05017961576247381,0.7110889955005276,0.6692187176803394,-0.06692339406535831,0.108057656092574,0.1810181978704502,0.03890023743324426,-0.25894789954715314,-0.023117109510211373,-0.06285953314442992,0.08085416672489691,-0.017478841629458293,0.1699539729844957,-0.2613530049922269,0.15623892443424922
profileRawInd,-0.030510253605121017,0.16619404571036686,-0.12467579608517652,0.009874146589404753,-0.048090978513334305,-0.047412673574879376,-0.0883226651139914,-0.10028498117091272,0.10771885746531981,0.008435209764987298,-0.10771905136686527,0.004058667491022083,-0.057547523736481566,0.05796018100222634,-0.10943305995997496,0.09127241368956424,0.0997931489090618,0.06031652829155467,0.055989743602708066,-0.09117173498148348,0.04757769513642358,-0.10258105442175824,-0.16881321104285182,0.10848760343480081,-0.07467423375553568,-0.035203125563534506,0.0129815402037822,0.18477881315845282,-0.09753363477340964,-0.19004978412520712,-0.13578699614418419,-0.16807996688579557,0.049299193292966455,-0.1288046166223755,-0.06077025076657328,1.0,0.09354572497856273,0.3060902084472149,0.2948923290893601,0.2751704206595274,0.11918111951740157,0.17687728945154424,0.2523157513333554,0.300364678286395,0.26351128107446936,0.06527482947810304,0.288084423880312,0.2604390664789533,0.12236410652240123,0.6174246677928082,0.26248670080199665,0.2782101430838443,0.25104018651110205,0.20104585536215352,0.25072697321938037,0.32166643119095906,0.31692774485660896,0.24520263106923543,0.24078140013740335,0.2947891410502827,0.3162250568823211,0.31394084485298207,0.24737159903517766,0.2614663394763685,0.1974604646855473,0.24808284096094874,0.3302318231088587,0.32756666935056616,0.24244245892273,0.2377083713409794,0.30947431382208784,0.34612562915852046,0.3317903538565323,0.11352896494952194,0.11057189244707742,0.17151960798297125,0.17755694585543583,0.12623521097988558,0.10215337627592033,0.16692196225886408,0.11123691434617844,0.10702192154137348,0.09995657453250087,0.09003182517878427,0.35361262158109485,0.27279966537923117,0.3360226471171954,0.38254751896404804,0.31702338983621736,0.27303643933469013,0.35007307633352913,0.3814045959270743,0.11607287115529437,0.11601945353329111,0.13701101290023096,0.10262947720730295,0.09328385521029607,0.30764909174526045,0.10553838416168733,0.17439537263287694,-0.1493022789815535,0.03729574224077071,0.10947287778991746,-0.2098602488958379,0.0574330618550118,-0.1428723119648191
